Timestamp,Value
297,10056.806550000003
298,10053.446550000002
299,10053.886550000003
300,10051.986550000003
301,10053.406550000003
302,10054.706550000003
303,10053.806550000003
304,10056.686550000002
305,10057.126550000003
306,10055.606550000002
307,10056.106550000002
308,10056.166550000004
309,10056.986550000003
310,10055.806550000003
311,10051.646550000003
312,10053.426550000004
313,10053.566550000003
314,10058.586550000004
315,10057.806550000003
316,10056.966550000003
317,10058.066550000003
318,10046.806550000003
